Time_s,Irradiance_Wm2,Temperature_C,Vbus_V,IBoost_A,Vpv_V,Ipv_A,Ppv_W
0.72304,833.3973888430127,30.228013642895895,89.2002545389536,8.920025453895247,29.740859578183624,30.046250927481058,893.5942088992065
0.72503,835.1072488071658,30.224522081328196,89.09019344366511,8.909019344366401,29.63761401350564,30.22026769075838,895.5983668384894
0.7270199999999999,832.5804237879078,30.213909423637055,88.62320274772968,8.862320274772854,28.458201050739667,31.169637428751578,886.9884543873125
0.72901,833.7955187576493,30.21128018968064,88.80746833196586,8.880746833196472,29.01073022027138,30.83408448875724,894.5062291247904
0.731,832.4740622634661,30.22727444772515,88.98737326151121,8.898737326151005,29.31979187299169,30.491596056998958,893.9905010270584
0.73299,835.6863893770397,30.210529380669627,89.10869232359126,8.910869232359005,29.627489065761754,30.273528665219573,896.9194867451079
0.73498,834.0140884720266,30.229795491940866,89.1930120823035,8.919301208230234,29.699507951882783,30.119919842043203,894.5386011120993
0.73697,835.5917111115449,30.22527300792867,89.24901976506864,8.92490197650675,29.828386105835797,30.009104314966162,895.1157459286613
0.7389600000000001,831.6991218115595,30.21754159218604,89.28597991512133,8.928597991512017,29.793893615134106,29.914780835417783,891.2731751768631
0.74095,833.3383927814828,30.229650896043275,89.3046938701795,8.930469387017833,29.89221459691268,29.839494869212114,891.9622901775168
0.7429399999999999,832.3848185858529,30.205844037552026,89.00355188668617,8.900355188668499,29.40477791037504,30.392604133672716,893.6396424435607
0.7449300000000001,836.0225308346131,30.238492074438717,88.97494720277447,8.897494720277328,29.419833969201342,30.51985189659863,897.8818507407645
0.74692,832.8939743452204,30.235809166566842,89.10428098779276,8.910428098779157,29.513389481770066,30.30300523641943,894.3375944045282
0.74891,832.9160272335214,30.265543378270518,89.190730111778,8.919073011177678,29.66322949153164,30.120638760952154,893.4670682764288
0.7509,835.2146947944187,30.242125978453025,89.24593870322224,8.924593870322113,29.82007835022277,30.00581818181447,894.7692589054908
0.75289,835.5951854256988,30.222148456539877,89.06650747687341,8.906650747687227,29.55554446981223,30.31963468407828,895.996058170104
0.7548800000000001,837.949818624643,30.226852552016876,88.85657140677957,8.88565714067784,29.153844081438027,30.8599682723433,899.6761249351579
0.75687,835.3349364313666,30.210067419342046,89.04254866123175,8.904254866123058,29.364840779981204,30.555828108456573,897.2555723654616
0.75886,838.2597596774444,30.231830043119338,89.17193377676966,8.917193377676853,29.65451723307592,30.332171460635738,899.4786924889477
0.76085,837.4789749713005,30.25467666277193,89.25977161259537,8.925977161259423,29.736220354582787,30.19703644158342,897.9385838551295
0.76284,835.8306934150806,30.261155250752424,88.95895525143455,8.895895525143338,29.135266645560797,30.778851429355363,896.6944383763006
0.7648299999999999,839.1973421772534,30.22368410890767,89.04912097509371,8.904912097509253,29.35447649488487,30.704481562555305,901.2955277472674
0.7668200000000001,836.5438857233329,30.238629158811296,89.2018599198235,8.920185991982233,29.500850652209994,30.4519089469589,898.3501139459456
0.76881,839.3697962651648,30.237716279130122,89.27285974826307,8.927285974826184,29.696920944412383,30.31652726826151,900.2967090728598
0.7707999999999999,837.0339788509077,30.261012154602522,88.87356095352766,8.887356095352642,28.770950762593557,31.10022359197605,894.6969429930076
0.77279,833.6529480712759,30.245223569048456,89.00425338712603,8.900425338712477,28.917171890722056,30.892820765637804,893.2998068653548
0.77478,836.40534112543,30.238170946994003,89.17850058634859,8.917850058634734,29.42826315501292,30.526171964306883,898.322617116893
0.77677,836.7058812821857,30.230060075742703,89.29567411503393,8.929567411503266,29.63534211282016,30.299664623119657,897.9333613890187
0.77876,837.7751068273553,30.206889676962376,89.3739700792194,8.937397007921813,29.783000583128853,30.154646410734067,898.0880225328606
0.7807499999999999,835.6497917785294,30.260918870716253,89.42484778221721,8.94248477822159,29.813922922187835,30.026024462998368,895.1872393191043
0.7827400000000001,835.6302021695927,30.243243334037786,89.4536507097517,8.945365070975036,29.88232036179306,29.933449891196126,894.4758049843674
0.78473,837.802747175626,30.23613236496085,89.34315943600352,8.934315943600216,29.813288728916714,30.084082680624483,896.8375617714848
0.78672,839.1356926895988,30.238858781104145,88.97724206065776,8.897724206065638,29.180673832765475,30.84554288932395,900.0122397701422
0.78871,839.3724165145571,30.238562536447546,88.9416317069846,8.894163170698322,29.013249046689232,31.029625545225382,900.2396301832016
0.7907,839.9314898396168,30.23328313408734,89.14666481244187,8.914666481244046,29.406657721130635,30.68058336555113,902.2045068336313
0.7926899999999999,838.4201630746107,30.244611901082276,89.29090202244863,8.929090202244724,29.5686803861646,30.43880662098588,900.0232219236872
0.79468,837.7284357122354,30.254008692281776,89.38914354298934,8.938914354298797,29.702924167637143,30.24905399411613,898.4772061268717
0.79667,835.9258204395827,30.249692030144057,89.4533589166143,8.945335891661294,29.767762813670977,30.099679179282692,895.9952123617982
0.7986599999999999,835.484587570426,30.27163528589843,89.2640523459397,8.926405234593833,29.481729960553338,30.40650465876988,896.3568990331121
0.80065,836.6167216646351,30.27482056598977,89.21348025280156,8.921348025280022,29.399573936168533,30.5605728940576,898.4589356703075
0.80264,837.3329802806288,30.247981327018064,89.33195588166839,8.933195588166704,29.63746890825734,30.317496001311063,898.527540093752
0.8046300000000001,837.3831535990535,30.260184218664104,89.40994953948525,8.94099495394839,29.761143090795116,30.158911947128303,897.5560880884725
